food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,dish_type,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,meal_component,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version,pairing_group,pairing_role,pairing_notes,pairing_suitability_notes,cleaning_action,cleaning_reason,meal_template_role,meal_combo_valid,image_url_status,image_url_source,image_url_rule_version
FD0416,tempe pasar goreng,tempe pasar goreng,336.0,20.0,28.0,7.8,https://cdn.antaranews.com/cache/800x533/2021/01/23/tempe.jpg,indonesian_food_nutrition_dataset,0,0,-27.2,gorengan,gorengan,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_nabati,lauk_nabati,consistent_meal_component_taxonomy_v1,kedelai,kedelai,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0417,tempe sayur,tempe sayur,240.0,6.0,2.7,49.3,https://fibercreme.com/wp-content/uploads/2021/05/tempe-lombok-ijo-santan_.jpg,indonesian_food_nutrition_dataset,0,0,-5.5,other,olahan,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,kedelai,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0418,teri balado,teri balado,365.0,23.7,22.3,17.5,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,-0.5,olahan,olahan,ikan,"lunch,dinner",False,False,False,False,True,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ikan,ikan,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,animal_base_ikan,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0419,terong kukus,terong kukus,23.0,1.8,0.1,4.9,https://1.bp.blogspot.com/-Geazm3gHNOw/WrJfbbzv9XI/AAAAAAAACe0/ivjlGyMEIuQKPKORmHkPF9SIluhx0Ad5ACLcBGAs/s1600/photo.jpg,indonesian_food_nutrition_dataset,0,0,-4.7,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0420,terung panjang kukus,terung panjang kukus,23.0,1.8,0.1,4.9,https://i1.wp.com/dailymakan.com/wp-content/uploads/2022/02/TERUNG-KUKUS-ALA-KOREA-6.jpg?ssl=1,indonesian_food_nutrition_dataset,0,0,-4.7,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0421,tim nasi tim,tim nasi tim,120.0,2.4,0.4,26.0,https://upload.wikimedia.org/wikipedia/commons/8/84/Cooked_Rice_2.jpg,indonesian_food_nutrition_dataset,0,0,2.8,rebus_kukus,rebus_kukus,beras,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,rice_noodle_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0422,tomat masak,tomat masak,20.0,1.0,0.3,4.2,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,-3.5,berkuah,berkuah,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0423,tumis bandeng,tumis bandeng,189.0,11.3,15.7,0.6,https://img.okezone.com/content/2018/04/26/298/1891625/kacang-panjang-tumis-tauge-dan-bandeng-bumbu-acar-menu-makan-siang-yang-sempurna-fPgLm3B8Js.jpg,indonesian_food_nutrition_dataset,0,0,0.1,tumis,tumis,ikan,"lunch,dinner",False,False,False,False,True,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ikan,ikan,False,,,,False,True,True,lunch|dinner,lunch,name_based_label_fix_v4_pass2,animal_base_ikan,False,,,,,False,False,False,protein_dish,high,protein_not_ready_as_dish,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,protein_not_ready_as_dish,protein_not_ready_as_dish,keep,,protein,True,ok,original,google_image_refresh_v1
FD0424,tumis bayam bersantan,tumis bayam bersantan,48.0,1.4,4.2,2.6,https://cdn1-production-images-kly.akamaized.net/4a0ttXDkFeMMNthY5iFfBhug3Ys=/1200x675/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3437424/original/069907400_1619146736-Bobor_Bayam_Jagung.jpg,indonesian_food_nutrition_dataset,0,0,-5.8,tumis,tumis,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0425,ubi cilembu,ubi cilembu,186.0,1.9,0.2,44.3,https://assets-a1.kompasiana.com/items/album/2021/11/11/img-20211111-wa0043-618cbcd606310e41062eaf72.jpg,indonesian_food_nutrition_dataset,0,0,-0.6,other,olahan,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0426,ubi jalar goreng,ubi jalar goreng,160.0,3.7,1.3,55.3,https://resepkoki.id/wp-content/uploads/2022/03/Resep-Ubi-Goreng.jpg,indonesian_food_nutrition_dataset,0,1,-87.7,gorengan,gorengan,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,snack,snack,consistent_meal_component_taxonomy_v1,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0427,ubi jalar kuning kukus,ubi jalar kuning kukus,100.0,0.7,0.3,23.8,https://img-global.cpcdn.com/recipes/96d4a66b6b3523c4/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,-0.7,rebus_kukus,rebus_kukus,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0428,ubi jalar merah,ubi jalar merah,123.0,1.8,0.7,27.9,https://akcdn.detik.net.id/visual/2020/11/23/ilustrasi-ubi-ungu-1_169.jpeg?w=650,indonesian_food_nutrition_dataset,0,0,-2.1,other,olahan,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0429,ubi jalar putih,ubi jalar putih,123.0,1.8,0.7,27.9,https://cdn.idntimes.com/content-images/community/2019/06/white-sweet-potatoes-1296x728-7ec7f00d7808a28366c0e5cf1c95d104.jpg,indonesian_food_nutrition_dataset,0,0,-2.1,other,olahan,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0430,ubi jalar rebus,ubi jalar rebus,114.0,1.4,0.2,25.6,https://d1bpj0tv6vfxyp.cloudfront.net/articles/807337_27-11-2020_8-6-29.jpeg,indonesian_food_nutrition_dataset,0,0,4.2,rebus_kukus,rebus_kukus,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,nutrition_fix_v1: fat corrected 9.6→0.2g (typo),False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0431,ubi jalar sayur,ubi jalar sayur,184.0,1.4,0.3,22.5,https://assets.promediateknologi.id/crop/0x0:0x0/750x500/webp/photo/jawapos/2022/11/daun-ubi-jalar.jpg,indonesian_food_nutrition_dataset,0,1,85.7,other,olahan,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,umbi|sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0432,wortel kukus,wortel kukus,37.0,1.0,0.6,8.3,https://www.wikihow.com/images_en/thumb/b/bf/Steam-Carrots-Step-3-Version-3.jpg/550px-nowatermark-Steam-Carrots-Step-3-Version-3.jpg,indonesian_food_nutrition_dataset,0,0,-5.6,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0433,wortel rebus,wortel rebus,28.0,0.7,0.5,6.3,https://asset-a.grid.id/crop/0x222:594x690/700x0/photo/2022/03/05/manfaat-makan-worteljpg-20220305070713.jpg,indonesian_food_nutrition_dataset,0,0,-4.5,rebus_kukus,rebus_kukus,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,sayuran,consistent_meal_component_taxonomy_v1,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0434,yoghurt,yoghurt,52.0,3.3,2.5,4.0,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/08/04071319/Inilah-Alasan-Greek-Yogurt-Menjadi-Cemilan-Sehat.jpg,indonesian_food_nutrition_dataset,0,0,0.3,other,olahan,susu,"lunch,dinner",False,True,False,False,False,False,False,False,False,False,False,False,False,high,foods_allergens|foods_dietary_restrictions|foods_health_scores_allergens|indonesian_nutrition,explicit_boolean_or_allergen_tags|keyword_from_food_name_or_ingredients,1,exact_name,minuman_susu,minuman_susu,consistent_meal_component_taxonomy_v1,susu,susu,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,food_category_fix_v1: lainnya→minuman,False,,,,,False,False,True,dairy,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,,dairy,False,ok,original,google_image_refresh_v1
FD0435,nasi liwet solo,nasi liwet solo,178.0,6.0,5.0,27.3,https://upload.wikimedia.org/wikipedia/commons/a/a5/Nasi%20Liwet.jpg,manual_real_food_curation_2026_06_04,0,0,-0.2,olahan,olahan,beras,"breakfast,lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,0,manual_added,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras|ayam|santan,False,,,,True,True,True,breakfast|lunch|dinner,lunch,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,nasi liwet solo,karbohidrat_pokok,lunch,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0436,nasi kuning komplit,nasi kuning komplit,171.0,5.0,5.0,25.3,https://upload.wikimedia.org/wikipedia/commons/a/ad/Nasi%20kuning.JPG,manual_real_food_curation_2026_06_04,0,0,4.8,olahan,olahan,beras,"breakfast,lunch,dinner",False,False,False,False,False,True,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,1,manual_added,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras|telur|ayam,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,nasi kuning komplit,karbohidrat_pokok,breakfast,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0437,bubur ayam,bubur ayam,130.0,7.5,4.0,16.0,https://upload.wikimedia.org/wikipedia/commons/b/b8/Bubur%20ayam.jpg,manual_real_food_curation_2026_06_04,0,0,0.0,berkuah,berkuah,beras,breakfast,False,False,False,False,False,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,0,manual_added,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras|ayam,False,,,,True,False,False,breakfast,breakfast,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,bubur ayam,karbohidrat_pokok,breakfast,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0438,soto lamongan,soto lamongan,110.0,8.0,4.5,9.5,https://upload.wikimedia.org/wikipedia/commons/9/98/Soto%20Lamongan.jpg,manual_real_food_curation_2026_06_04,0,0,-0.5,berkuah,berkuah,ayam,"breakfast,lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,0,manual_added,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ayam,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,soto lamongan,berkuah,lunch,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0439,sate ayam madura,sate ayam madura,220.0,16.0,11.0,14.5,https://upload.wikimedia.org/wikipedia/commons/2/2c/Sate%20Ayam%20Madura.jpg,manual_real_food_curation_2026_06_04,0,0,-1.0,bakar,bakar_panggang,ayam,"lunch,dinner",False,False,True,True,False,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,2,manual_added,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ayam,ayam|kacang,False,,,,False,True,True,lunch|dinner,lunch,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,sate ayam madura,lauk_hewani,lunch,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0440,sate padang,sate padang,185.0,12.0,7.0,18.5,https://upload.wikimedia.org/wikipedia/commons/6/6e/Sate%20Padang.JPG,manual_real_food_curation_2026_06_04,0,0,0.0,bakar,bakar_panggang,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,0,manual_added,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,sapi,sapi|beras,False,,,,False,True,True,lunch|dinner,dinner,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,sate padang,lauk_hewani,dinner,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0441,ayam penyet,ayam penyet,260.0,18.0,17.0,8.5,https://upload.wikimedia.org/wikipedia/commons/7/76/Ayam%20penyet.JPG,manual_real_food_curation_2026_06_04,0,0,1.0,gorengan,gorengan,ayam,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,0,manual_added,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ayam,ayam,False,,,,False,True,True,lunch|dinner,lunch,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,ayam penyet,lauk_hewani,lunch,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0442,ayam geprek,ayam geprek,285.0,19.0,18.0,11.8,https://upload.wikimedia.org/wikipedia/commons/1/1e/Ayam%20geprek.jpg,manual_real_food_curation_2026_06_04,0,0,-0.2,gorengan,gorengan,ayam,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,1,manual_added,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ayam,ayam|gandum,False,,,,False,True,True,lunch|dinner,lunch,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,ayam geprek,lauk_hewani,lunch,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0443,pecel lele,pecel lele,210.0,14.0,12.0,11.5,https://upload.wikimedia.org/wikipedia/commons/0/05/Pecel%20Lele%201.JPG,manual_real_food_curation_2026_06_04,0,0,0.0,gorengan,gorengan,ikan,"lunch,dinner",False,False,False,False,True,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,1,manual_added,lauk_hewani,lauk_hewani,consistent_meal_component_taxonomy_v1,ikan,ikan|beras,False,,,,False,True,True,lunch|dinner,dinner,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,pecel lele,lauk_hewani,dinner,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0444,lontong sayur,lontong sayur,160.0,5.0,7.0,19.0,https://upload.wikimedia.org/wikipedia/commons/8/8c/Lontong%20sayur.jpg,manual_real_food_curation_2026_06_04,0,0,1.0,berkuah,berkuah,beras,"breakfast,lunch",False,False,False,False,False,False,False,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,0,manual_added,karbohidrat_utama,karbohidrat_utama,consistent_meal_component_taxonomy_v1,beras,beras|sayuran|santan,False,,,,True,True,False,breakfast|lunch,breakfast,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,lontong sayur,berkuah,breakfast,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
FD0445,ketoprak jakarta,ketoprak jakarta,170.0,7.0,6.0,22.0,https://upload.wikimedia.org/wikipedia/commons/d/d2/Ketoprak.jpg,manual_real_food_curation_2026_06_04,0,0,0.0,olahan,olahan,kedelai,"breakfast,lunch,dinner",False,False,True,True,False,False,True,False,False,False,False,False,False,manual_reviewed,manual_real_food_curation,manual_real_food_curation,3,manual_added,lauk_nabati,lauk_nabati,consistent_meal_component_taxonomy_v1,kedelai,kedelai|kacang|beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,manual_real_food_curation_v1,added_as_real_food_menu_with_matching_image_and_macro_checked_nutrition,True,wikimedia_commons_manual_curation,ketoprak jakarta,lauk_nabati,lunch,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,manual_real_food_menu_ready_v1,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,manual_food_specific_wikimedia,real_food_image_fix_v2
